Unnamed: 0,individualID,domainID,siteID,plotID,subplotID,pointID,stemDistance,stemAzimuth,scientificName,taxonRank,adjNorthing,adjEasting,adjCoordinateUncertainty,adjDecimalLatitude,adjDecimalLongitude,adjElevation,adjElevationUncertainty,growthForm,plantStatus,stemDiameter,measurementHeight,height,baseCrownHeight,breakHeight,breakDiameter,maxCrownDiameter,ninetyCrownDiameter,canopyPosition,shape,basalStemDiameter,basalStemDiameterMsrmntHeight,maxBaseCrownDiameter,ninetyBaseCrownDiameter,initialBandStemDiameter,initialDendrometerGap,dendrometerHeight,dendrometerGap,dendrometerCondition,bandStemDiameter,biomass,sampling_area,geometry,area,individualStemNumberDensity,individualBasalArea
2185,NEON.PLA.D17.SOAP.04240,D17,SOAP,SOAP_010,41.0,,,,Arctostaphylos viscida Parry ssp. mariposa (Dudley) P.V. Wells,subspecies,,,,,,,,single shrub,Live,1.4,130.0,1.8,,,,2.9,2.7,,half-sphere,9.2,10.0,,,,,,,,,0.24664837210066257,200.0,"POLYGON ((297754.64100000024 4101183.7909999997, 297754.64100000024 4101203.791, 297774.64100000006 4101203.791, 297774.64100000006 4101183.7909999997, 297754.64100000024 4101183.7909999997))",400.00000000582077,0.005,1.5393804002589984
2186,NEON.PLA.D17.SOAP.04240,D17,SOAP,SOAP_010,41.0,,,,Arctostaphylos viscida Parry ssp. mariposa (Dudley) P.V. Wells,subspecies,,,,,,,,single shrub,Live,2.4,130.0,1.8,,,,2.9,2.7,,half-sphere,5.6,10.0,,,,,,,,,0.9057143622130416,200.0,"POLYGON ((297754.64100000024 4101183.7909999997, 297754.64100000024 4101203.791, 297774.64100000006 4101203.791, 297774.64100000006 4101183.7909999997, 297754.64100000024 4101183.7909999997))",400.00000000582077,0.005,4.523893421169302
2187,NEON.PLA.D17.SOAP.04240,D17,SOAP,SOAP_010,41.0,,,,Arctostaphylos viscida Parry ssp. mariposa (Dudley) P.V. Wells,subspecies,,,,,,,,single shrub,Live,1.4,130.0,1.8,,,,2.9,2.7,,half-sphere,6.0,10.0,,,,,,,,,0.24664837210066257,200.0,"POLYGON ((297754.64100000024 4101183.7909999997, 297754.64100000024 4101203.791, 297774.64100000006 4101203.791, 297774.64100000006 4101183.7909999997, 297754.64100000024 4101183.7909999997))",400.00000000582077,0.005,1.5393804002589984
2188,NEON.PLA.D17.SOAP.04240,D17,SOAP,SOAP_010,41.0,,,,Arctostaphylos viscida Parry ssp. mariposa (Dudley) P.V. Wells,subspecies,,,,,,,,single shrub,Live,1.4,130.0,1.8,,,,2.9,2.7,,half-sphere,6.8,10.0,,,,,,,,,0.24664837210066257,200.0,"POLYGON ((297754.64100000024 4101183.7909999997, 297754.64100000024 4101203.791, 297774.64100000006 4101203.791, 297774.64100000006 4101183.7909999997, 297754.64100000024 4101183.7909999997))",400.00000000582077,0.005,1.5393804002589984
2191,NEON.PLA.D17.SOAP.04243,D17,SOAP,SOAP_010,41.0,,,,Arctostaphylos viscida Parry ssp. mariposa (Dudley) P.V. Wells,subspecies,,,,,,,,single shrub,Live,1.5,130.0,1.5,,,,1.5,1.3,,inverted cone,3.4,10.0,0.1,0.1,,,,,,,0.29133220802908466,200.0,"POLYGON ((297754.64100000024 4101183.7909999997, 297754.64100000024 4101203.791, 297774.64100000006 4101203.791, 297774.64100000006 4101183.7909999997, 297754.64100000024 4101183.7909999997))",400.00000000582077,0.005,1.7671458676442586
2192,NEON.PLA.D17.SOAP.04243,D17,SOAP,SOAP_010,41.0,,,,Arctostaphylos viscida Parry ssp. mariposa (Dudley) P.V. Wells,subspecies,,,,,,,,single shrub,Live,1.1,130.0,1.5,,,,1.5,1.3,,inverted cone,2.3,10.0,0.1,0.1,,,,,,,0.1378225979280195,200.0,"POLYGON ((297754.64100000024 4101183.7909999997, 297754.64100000024 4101203.791, 297774.64100000006 4101203.791, 297774.64100000006 4101183.7909999997, 297754.64100000024 4101183.7909999997))",400.00000000582077,0.005,0.9503317777109126
2193,NEON.PLA.D17.SOAP.04244,D17,SOAP,SOAP_010,41.0,,,,Arctostaphylos viscida Parry ssp. mariposa (Dudley) P.V. Wells,subspecies,,,,,,,,single shrub,Live,1.9,130.0,1.1,0.2,,,1.8,0.8,,ellipsoid or sphere,4.3,10.0,,,,,,,,,0.5153989507825852,200.0,"POLYGON ((297754.64100000024 4101183.7909999997, 297754.64100000024 4101203.791, 297774.64100000006 4101203.791, 297774.64100000006 4101183.7909999997, 297754.64100000024 4101183.7909999997))",400.00000000582077,0.005,2.8352873698647882
2194,NEON.PLA.D17.SOAP.04245,D17,SOAP,SOAP_010,41.0,,,,Arctostaphylos viscida Parry ssp. mariposa (Dudley) P.V. Wells,subspecies,,,,,,,,single shrub,Live,2.1,130.0,1.4,0.3,,,1.6,0.9,,ellipsoid or sphere,3.4,10.0,,,,,,,,,0.6562046278606125,200.0,"POLYGON ((297754.64100000024 4101183.7909999997, 297754.64100000024 4101203.791, 297774.64100000006 4101203.791, 297774.64100000006 4101183.7909999997, 297754.64100000024 4101183.7909999997))",400.00000000582077,0.005,3.463605900582747
2195,NEON.PLA.D17.SOAP.04246,D17,SOAP,SOAP_010,40.0,,,,Arctostaphylos viscida Parry ssp. mariposa (Dudley) P.V. Wells,subspecies,,,,,,,,single shrub,Live,9.3,130.0,3.3,,,,5.7,3.4,,half-sphere,12.1,10.0,,,,,,,,,23.80495499092306,200.0,"POLYGON ((297754.64100000024 4101183.7909999997, 297754.64100000024 4101203.791, 297774.64100000006 4101203.791, 297774.64100000006 4101183.7909999997, 297754.64100000024 4101183.7909999997))",400.00000000582077,0.005,67.9290871522453
2196,NEON.PLA.D17.SOAP.04246,D17,SOAP,SOAP_010,40.0,,,,Arctostaphylos viscida Parry ssp. mariposa (Dudley) P.V. Wells,subspecies,,,,,,,,single shrub,Live,7.4,130.0,3.3,,,,5.7,3.4,,half-sphere,18.1,10.0,,,,,,,,,13.713375693205121,200.0,"POLYGON ((297754.64100000024 4101183.7909999997, 297754.64100000024 4101203.791, 297774.64100000006 4101203.791, 297774.64100000006 4101183.7909999997, 297754.64100000024 4101183.7909999997))",400.00000000582077,0.005,43.008403427644275
2197,NEON.PLA.D17.SOAP.04246,D17,SOAP,SOAP_010,40.0,,,,Arctostaphylos viscida Parry ssp. mariposa (Dudley) P.V. Wells,subspecies,,,,,,,,single shrub,Live,4.7,130.0,3.3,,,,5.7,3.4,,half-sphere,9.2,10.0,,,,,,,,,4.585653393352672,200.0,"POLYGON ((297754.64100000024 4101183.7909999997, 297754.64100000024 4101203.791, 297774.64100000006 4101203.791, 297774.64100000006 4101183.7909999997, 297754.64100000024 4101183.7909999997))",400.00000000582077,0.005,17.349445429449634
2199,NEON.PLA.D17.SOAP.04247,D17,SOAP,SOAP_010,40.0,,,,Arctostaphylos viscida Parry ssp. mariposa (Dudley) P.V. Wells,subspecies,,,,,,,,single shrub,Live,6.6,130.0,2.9,,,,4.9,3.5,,inverted cone,5.1,10.0,0.5,0.4,,,,,,,10.404778627283909,200.0,"POLYGON ((297754.64100000024 4101183.7909999997, 297754.64100000024 4101203.791, 297774.64100000006 4101203.791, 297774.64100000006 4101183.7909999997, 297754.64100000024 4101183.7909999997))",400.00000000582077,0.005,34.21194399759284
2200,NEON.PLA.D17.SOAP.04247,D17,SOAP,SOAP_010,40.0,,,,Arctostaphylos viscida Parry ssp. mariposa (Dudley) P.V. Wells,subspecies,,,,,,,,single shrub,Live,6.8,130.0,2.9,,,,4.9,3.5,,inverted cone,16.1,10.0,0.5,0.4,,,,,,,11.182044698731158,200.0,"POLYGON ((297754.64100000024 4101183.7909999997, 297754.64100000024 4101203.791, 297774.64100000006 4101203.791, 297774.64100000006 4101183.7909999997, 297754.64100000024 4101183.7909999997))",400.00000000582077,0.005,36.316811075498
2201,NEON.PLA.D17.SOAP.04248,D17,SOAP,SOAP_010,40.0,,,,Arctostaphylos viscida Parry ssp. mariposa (Dudley) P.V. Wells,subspecies,,,,,,,,single shrub,Live,7.2,130.0,2.5,,,,3.5,1.6,,inverted cone,18.4,10.0,0.6,0.4,,,,,,,12.835948872405172,200.0,"POLYGON ((297754.64100000024 4101183.7909999997, 297754.64100000024 4101203.791, 297774.64100000006 4101203.791, 297774.64100000006 4101183.7909999997, 297754.64100000024 4101183.7909999997))",400.00000000582077,0.005,40.71504079052372
2202,NEON.PLA.D17.SOAP.04249,D17,SOAP,SOAP_010,40.0,,,,Arctostaphylos viscida Parry ssp. mariposa (Dudley) P.V. Wells,subspecies,,,,,,,,single shrub,Live,5.9,130.0,1.9,,,,1.5,1.4,,inverted cone,6.6,10.0,0.9,0.3,,,,,,,7.938247305052569,200.0,"POLYGON ((297754.64100000024 4101183.7909999997, 297754.64100000024 4101203.791, 297774.64100000006 4101203.791, 297774.64100000006 4101183.7909999997, 297754.64100000024 4101183.7909999997))",400.00000000582077,0.005,27.339710067865177
2203,NEON.PLA.D17.SOAP.04250,D17,SOAP,SOAP_010,40.0,,,,Arctostaphylos viscida Parry ssp. mariposa (Dudley) P.V. Wells,subspecies,,,,,,,,single shrub,Live,3.4,130.0,1.8,0.1,,,2.1,1.5,,ellipsoid or sphere,5.9,10.0,,,,,,,,,2.099159967306872,200.0,"POLYGON ((297754.64100000024 4101183.7909999997, 297754.64100000024 4101203.791, 297774.64100000006 4101203.791, 297774.64100000006 4101183.7909999997, 297754.64100000024 4101183.7909999997))",400.00000000582077,0.005,9.0792027688745
2204,NEON.PLA.D17.SOAP.04250,D17,SOAP,SOAP_010,40.0,,,,Arctostaphylos viscida Parry ssp. mariposa (Dudley) P.V. Wells,subspecies,,,,,,,,single shrub,Live,5.6,130.0,1.8,0.1,,,2.1,1.5,,ellipsoid or sphere,6.2,10.0,,,,,,,,,6.998897455751004,200.0,"POLYGON ((297754.64100000024 4101183.7909999997, 297754.64100000024 4101203.791, 297774.64100000006 4101203.791, 297774.64100000006 4101183.7909999997, 297754.64100000024 4101183.7909999997))",400.00000000582077,0.005,24.630086404143974
2205,NEON.PLA.D17.SOAP.04251,D17,SOAP,SOAP_010,40.0,,,,Arctostaphylos viscida Parry ssp. mariposa (Dudley) P.V. Wells,subspecies,,,,,,,,single shrub,Live,4.0,130.0,2.5,,,,4.6,3.2,,half-sphere,6.1,10.0,,,,,,,,,3.1072689264638904,200.0,"POLYGON ((297754.64100000024 4101183.7909999997, 297754.64100000024 4101203.791, 297774.64100000006 4101203.791, 297774.64100000006 4101183.7909999997, 297754.64100000024 4101183.7909999997))",400.00000000582077,0.005,12.566370614359172
2207,NEON.PLA.D17.SOAP.04251,D17,SOAP,SOAP_010,40.0,,,,Arctostaphylos viscida Parry ssp. mariposa (Dudley) P.V. Wells,subspecies,,,,,,,,single shrub,"Live, physically damaged",10.7,130.0,2.5,,,,4.6,3.2,,half-sphere,10.7,10.0,,,,,,,,,33.391761947595654,400.0,"POLYGON ((297754.64100000024 4101183.7909999997, 297754.64100000024 4101203.791, 297774.64100000006 4101203.791, 297774.64100000006 4101183.7909999997, 297754.64100000024 4101183.7909999997))",400.00000000582077,0.0025,89.92023572737384
2208,NEON.PLA.D17.SOAP.04251,D17,SOAP,SOAP_010,40.0,,,,Arctostaphylos viscida Parry ssp. mariposa (Dudley) P.V. Wells,subspecies,,,,,,,,single shrub,Live,7.7,130.0,2.5,,,,4.6,3.2,,half-sphere,11.6,10.0,,,,,,,,,15.09369368206536,200.0,"POLYGON ((297754.64100000024 4101183.7909999997, 297754.64100000024 4101203.791, 297774.64100000006 4101203.791, 297774.64100000006 4101183.7909999997, 297754.64100000024 4101183.7909999997))",400.00000000582077,0.005,46.566257107834716
2210,NEON.PLA.D17.SOAP.04251,D17,SOAP,SOAP_010,40.0,,,,Arctostaphylos viscida Parry ssp. mariposa (Dudley) P.V. Wells,subspecies,,,,,,,,single shrub,Live,6.8,130.0,2.5,,,,4.6,3.2,,half-sphere,18.7,10.0,,,,,,,,,11.182044698731158,200.0,"POLYGON ((297754.64100000024 4101183.7909999997, 297754.64100000024 4101203.791, 297774.64100000006 4101203.791, 297774.64100000006 4101183.7909999997, 297754.64100000024 4101183.7909999997))",400.00000000582077,0.005,36.316811075498
2211,NEON.PLA.D17.SOAP.04251,D17,SOAP,SOAP_010,40.0,,,,Arctostaphylos viscida Parry ssp. mariposa (Dudley) P.V. Wells,subspecies,,,,,,,,single shrub,Live,3.1,130.0,2.5,,,,4.6,3.2,,half-sphere,7.9,10.0,,,,,,,,,1.679695816915019,200.0,"POLYGON ((297754.64100000024 4101183.7909999997, 297754.64100000024 4101203.791, 297774.64100000006 4101203.791, 297774.64100000006 4101183.7909999997, 297754.64100000024 4101183.7909999997))",400.00000000582077,0.005,7.547676350249479
2214,NEON.PLA.D17.SOAP.04252,D17,SOAP,SOAP_010,40.0,,,,Arctostaphylos viscida Parry ssp. mariposa (Dudley) P.V. Wells,subspecies,,,,,,,,single shrub,Live,5.1,130.0,2.4,,,,6.1,5.7,,half-sphere,7.1,10.0,,,,,,,,,5.58478644490839,200.0,"POLYGON ((297754.64100000024 4101183.7909999997, 297754.64100000024 4101203.791, 297774.64100000006 4101203.791, 297774.64100000006 4101183.7909999997, 297754.64100000024 4101183.7909999997))",400.00000000582077,0.005,20.42820622996763
2215,NEON.PLA.D17.SOAP.04252,D17,SOAP,SOAP_010,40.0,,,,Arctostaphylos viscida Parry ssp. mariposa (Dudley) P.V. Wells,subspecies,,,,,,,,single shrub,Live,5.3,130.0,2.4,,,,6.1,5.7,,half-sphere,17.2,10.0,,,,,,,,,6.1280517059198845,200.0,"POLYGON ((297754.64100000024 4101183.7909999997, 297754.64100000024 4101203.791, 297774.64100000006 4101203.791, 297774.64100000006 4101183.7909999997, 297754.64100000024 4101183.7909999997))",400.00000000582077,0.005,22.061834409834322
2216,NEON.PLA.D17.SOAP.04252,D17,SOAP,SOAP_010,40.0,,,,Arctostaphylos viscida Parry ssp. mariposa (Dudley) P.V. Wells,subspecies,,,,,,,,single shrub,Live,10.1,130.0,2.4,,,,6.1,5.7,,half-sphere,11.3,10.0,,,,,,,,,29.050675567713032,400.0,"POLYGON ((297754.64100000024 4101183.7909999997, 297754.64100000024 4101203.791, 297774.64100000006 4101203.791, 297774.64100000006 4101183.7909999997, 297754.64100000024 4101183.7909999997))",400.00000000582077,0.0025,80.1184666481737
2217,NEON.PLA.D17.SOAP.04252,D17,SOAP,SOAP_010,40.0,,,,Arctostaphylos viscida Parry ssp. mariposa (Dudley) P.V. Wells,subspecies,,,,,,,,single shrub,Live,7.8,130.0,2.4,,,,6.1,5.7,,half-sphere,13.5,10.0,,,,,,,,,15.571102717058928,200.0,"POLYGON ((297754.64100000024 4101183.7909999997, 297754.64100000024 4101203.791, 297774.64100000006 4101203.791, 297774.64100000006 4101183.7909999997, 297754.64100000024 4101183.7909999997))",400.00000000582077,0.005,47.78362426110075
2218,NEON.PLA.D17.SOAP.04252,D17,SOAP,SOAP_010,40.0,,,,Arctostaphylos viscida Parry ssp. mariposa (Dudley) P.V. Wells,subspecies,,,,,,,,single shrub,Live,7.9,130.0,2.4,,,,6.1,5.7,,half-sphere,8.1,10.0,,,,,,,,,16.057240951039713,200.0,"POLYGON ((297754.64100000024 4101183.7909999997, 297754.64100000024 4101203.791, 297774.64100000006 4101203.791, 297774.64100000006 4101183.7909999997, 297754.64100000024 4101183.7909999997))",400.00000000582077,0.005,49.01669937763475
2219,NEON.PLA.D17.SOAP.04252,D17,SOAP,SOAP_010,40.0,,,,Arctostaphylos viscida Parry ssp. mariposa (Dudley) P.V. Wells,subspecies,,,,,,,,single shrub,Live,8.8,130.0,2.4,,,,6.1,5.7,,half-sphere,20.2,10.0,,,,,,,,,20.832792952497552,200.0,"POLYGON ((297754.64100000024 4101183.7909999997, 297754.64100000024 4101203.791, 297774.64100000006 4101203.791, 297774.64100000006 4101183.7909999997, 297754.64100000024 4101183.7909999997))",400.00000000582077,0.005,60.821233773498406
2220,NEON.PLA.D17.SOAP.04253,D17,SOAP,SOAP_013,40.0,49.0,7.6,143.8,Calocedrus decurrens (Torr.) Florin,species,4100595.35882163,297038.652663074,0.71,37.0296427298488,-119.281796919821,1296.41,1.15,single bole tree,Live,45.7,130.0,25.0,,,,7.3,6.3,Partially shaded,,,,,,,,,,,,646.1727169645054,400.0,"POLYGON ((297035.5299999997 4100580.367999999, 297035.5299999997 4100600.3680000007, 297055.5300000004 4100600.3680000007, 297055.5300000004 4100580.367999999, 297035.5299999997 4100580.367999999))",400.00000005122274,0.0025,1640.296210273937
2221,NEON.PLA.D17.SOAP.04254,D17,SOAP,SOAP_013,31.0,31.0,10.0,20.5,Pinus ponderosa Lawson & C. Lawson,species,4100590.29915189,297038.507953813,0.83,37.0295971250252,-119.281797181529,1293.65,1.43,single bole tree,Live,95.2,130.0,45.2,,,,15.0,12.2,Full sun,,,,,,,,,,,,5471.583713177309,400.0,"POLYGON ((297035.5299999997 4100580.367999999, 297035.5299999997 4100600.3680000007, 297055.5300000004 4100600.3680000007, 297055.5300000004 4100580.367999999, 297035.5299999997 4100580.367999999))",400.00000005122274,0.0025,7118.094970797611
2222,NEON.PLA.D17.SOAP.04255,D17,SOAP,SOAP_013,31.0,31.0,11.1,43.3,Pinus ponderosa Lawson & C. Lawson,species,4100589.01070761,297042.618463718,0.83,37.0295864081677,-119.281750655087,1293.65,1.43,single bole tree,Live,67.8,130.0,36.9,,,,7.3,5.9,Partially shaded,,,,,,,,,,,,2370.9972729802953,400.0,"POLYGON ((297035.5299999997 4100580.367999999, 297035.5299999997 4100600.3680000007, 297055.5300000004 4100600.3680000007, 297055.5300000004 4100580.367999999, 297035.5299999997 4100580.367999999))",400.00000005122274,0.0025,3610.3496934319255
2223,NEON.PLA.D17.SOAP.04256,D17,SOAP,SOAP_013,40.0,41.0,13.2,127.5,Pinus ponderosa Lawson & C. Lawson,species,4100582.30251914,297056.029284092,0.83,37.029528884519,-119.281598184337,1295.17,1.28,single bole tree,"Live, broken bole",56.1,130.0,35.8,,24.0,,8.0,7.6,Mostly shaded,,,,,,,,,,,,1486.763984914095,400.0,"POLYGON ((297035.5299999997 4100580.367999999, 297035.5299999997 4100600.3680000007, 297055.5300000004 4100600.3680000007, 297055.5300000004 4100580.367999999, 297035.5299999997 4100580.367999999))",400.00000005122274,0.0025,2471.8129538260832
2224,NEON.PLA.D17.SOAP.04257,D17,SOAP,SOAP_013,41.0,51.0,10.0,268.6,Pinus ponderosa Lawson & C. Lawson,species,4100599.86447822,297044.784695102,0.7,37.0296846386444,-119.281729244719,1292.65,1.1,single bole tree,Live,73.6,130.0,39.8,,,,10.5,7.1,Partially shaded,,,,,,,,,,,,2902.4242481575634,400.0,"POLYGON ((297035.5299999997 4100580.367999999, 297035.5299999997 4100600.3680000007, 297055.5300000004 4100600.3680000007, 297055.5300000004 4100580.367999999, 297035.5299999997 4100580.367999999))",400.00000005122274,0.0025,4254.470435197441
2225,NEON.PLA.D17.SOAP.04258,D17,SOAP,SOAP_013,41.0,51.0,7.5,208.2,Calocedrus decurrens (Torr.) Florin,species,4100593.49902411,297051.237579264,0.7,37.0296286982815,-119.281655034434,1292.65,1.1,single bole tree,"Live,  other damage",25.2,130.0,10.1,,,,4.5,4.2,Full sun,,,,,,,,,,,,153.06291480336702,400.0,"POLYGON ((297035.5299999997 4100580.367999999, 297035.5299999997 4100600.3680000007, 297055.5300000004 4100600.3680000007, 297055.5300000004 4100580.367999999, 297035.5299999997 4100580.367999999))",400.00000005122274,0.0025,498.7592496839155
2226,NEON.PLA.D17.SOAP.04259,D17,SOAP,SOAP_013,41.0,33.0,13.8,324.5,Pinus ponderosa Lawson & C. Lawson,species,4100591.46500415,297047.003129211,0.7,37.0296094622284,-119.281702057632,1291.85,1.13,single bole tree,Live,55.1,130.0,26.7,,,,7.5,5.8,Partially shaded,,,,,,,,,,,,1422.317796065528,400.0,"POLYGON ((297035.5299999997 4100580.367999999, 297035.5299999997 4100600.3680000007, 297055.5300000004 4100600.3680000007, 297055.5300000004 4100580.367999999, 297035.5299999997 4100580.367999999))",400.00000005122274,0.0025,2384.4766780562873
2228,NEON.PLA.D17.SOAP.04261,D17,SOAP,SOAP_006,31.0,31.0,9.2,14.6,Calocedrus decurrens (Torr.) Florin,species,4100084.89031437,297038.027068096,0.7,37.0250446917752,-119.281666348138,1302.63,1.1,single bole tree,Live,9.2,130.0,10.9,,,,4.9,4.3,Partially shaded,,,,,,,,,,,,13.367987145042845,400.0,"POLYGON ((297036.94200000016 4100075.944, 297036.94200000016 4100095.944, 297056.9420000005 4100095.944, 297056.9420000005 4100075.944, 297036.94200000016 4100075.944))",400.0000000069849,0.0025,66.47610054996001
2246,NEON.PLA.D17.SOAP.04278,D17,SOAP,SOAP_012,32.0,33.0,6.4,302.7,Calocedrus decurrens (Torr.) Florin,species,4100674.02848805,297500.237620996,0.7,37.0304509814929,-119.276632435614,1324.46,1.1,single bole tree,Live,17.6,130.0,6.8,,,,2.9,2.7,Full sun,,,,,,,,,,,,64.22428392733957,400.0,"POLYGON ((297485.75800000003 4100671.198, 297485.75800000003 4100691.198, 297505.7580000004 4100691.198, 297505.7580000004 4100671.198, 297485.75800000003 4100671.198))",400.0000000069849,0.0025,243.28493509399362
2248,NEON.PLA.D17.SOAP.04280,D17,SOAP,SOAP_012,32.0,33.0,7.1,356.7,Calocedrus decurrens (Torr.) Florin,species,4100677.6591769,297505.214585409,0.7,37.0304847573119,-119.276577498163,1324.46,1.1,single bole tree,Live,46.5,130.0,19.4,,,,5.6,5.3,Partially shaded,,,,,,,,,,,,673.8818981888758,400.0,"POLYGON ((297485.75800000003 4100671.198, 297485.75800000003 4100691.198, 297505.7580000004 4100691.198, 297505.7580000004 4100671.198, 297485.75800000003 4100671.198))",400.0000000069849,0.0025,1698.2271788061325
2249,NEON.PLA.D17.SOAP.04281,D17,SOAP,SOAP_012,41.0,32.0,11.3,347.9,Calocedrus decurrens (Torr.) Florin,species,,,,,,,,single bole tree,Live,49.9,130.0,24.1,,,,5.6,4.5,Full sun,,,,,,,,,,,,799.3475370152441,400.0,"POLYGON ((297485.75800000003 4100671.198, 297485.75800000003 4100691.198, 297505.7580000004 4100691.198, 297505.7580000004 4100671.198, 297485.75800000003 4100671.198))",400.0000000069849,0.0025,1955.64928084128
2251,NEON.PLA.D17.SOAP.04283,D17,SOAP,SOAP_012,31.0,31.0,8.5,71.6,Calocedrus decurrens (Torr.) Florin,species,4100674.18342681,297493.416466099,0.7,37.0304509060151,-119.276709109987,1321.28,1.11,single bole tree,Live,44.4,130.0,15.6,,,,5.9,5.2,Partially shaded,,,,,,,,,,,,602.593533901361,400.0,"POLYGON ((297485.75800000003 4100671.198, 297485.75800000003 4100691.198, 297505.7580000004 4100691.198, 297505.7580000004 4100671.198, 297485.75800000003 4100671.198))",400.0000000069849,0.0025,1548.3025233951935
2252,NEON.PLA.D17.SOAP.04284,D17,SOAP,SOAP_004,41.0,51.0,6.7,271.3,Pinus lambertiana Douglas,species,4101442.77643513,298157.962834518,0.77,37.0375169289952,-119.269449300307,1192.13,1.16,single bole tree,Live,35.4,130.0,22.9,,,,4.1,3.3,Mostly shaded,,,,,,,,,,,,478.16917021376264,400.0,"POLYGON ((298144.7019999994 4101422.7999999993, 298144.7019999994 4101442.7999999993, 298164.702 4101442.7999999993, 298164.702 4101422.7999999993, 298144.7019999994 4101422.7999999993))",400.00000001164153,0.0025,984.2295624431462
2271,NEON.PLA.D17.SOAP.04297,D17,SOAP,SOAP_004,41.0,51.0,4.1,221.2,Pinus lambertiana Douglas,species,4101439.53952887,298161.960483213,0.77,37.0374886327942,-119.269403515948,1192.13,1.16,single bole tree,Live,27.8,130.0,20.1,,,,7.1,4.3,Full shade,,,,,,,,,,,,263.6239742353605,400.0,"POLYGON ((298144.7019999994 4101422.7999999993, 298144.7019999994 4101442.7999999993, 298164.702 4101442.7999999993, 298164.702 4101422.7999999993, 298144.7019999994 4101422.7999999993))",400.00000001164153,0.0025,606.9871166000839
2272,NEON.PLA.D17.SOAP.04298,D17,SOAP,SOAP_004,41.0,51.0,8.9,265.9,Calocedrus decurrens (Torr.) Florin,species,4101441.98810275,298155.783887032,0.77,37.0375093597621,-119.269473570785,1192.13,1.16,single bole tree,Live,84.4,130.0,41.3,,,,4.9,4.8,Partially shaded,,,,,,,,,,,,2850.80111907637,400.0,"POLYGON ((298144.7019999994 4101422.7999999993, 298144.7019999994 4101442.7999999993, 298164.702 4101442.7999999993, 298164.702 4101422.7999999993, 298144.7019999994 4101422.7999999993))",400.00000001164153,0.0025,5594.673861218847
2274,NEON.PLA.D17.SOAP.04300,D17,SOAP,SOAP_004,40.0,49.0,7.3,149.5,Quercus kelloggii Newberry,species,4101436.67373713,298149.50574005,0.82,37.0374601418641,-119.26954268451,1199.61,1.24,single bole tree,Live,76.2,130.0,30.5,,,,16.5,13.8,Partially shaded,,,,,,,,,,,,4950.457771771887,400.0,"POLYGON ((298144.7019999994 4101422.7999999993, 298144.7019999994 4101442.7999999993, 298164.702 4101442.7999999993, 298164.702 4101422.7999999993, 298144.7019999994 4101422.7999999993))",400.00000001164153,0.0025,4560.36731187748
2502,NEON.PLA.D17.SOAP.04521,D17,SOAP,SOAP_004,31.0,,,,Ceanothus integerrimus Hook. & Arn.,species,,,,,,,,single shrub,Live,2.0,130.0,2.7,,,,3.1,1.9,,inverted cone,3.6,10.0,0.1,0.1,,,,,,,1166.6658497170874,200.0,"POLYGON ((298144.7019999994 4101422.7999999993, 298144.7019999994 4101442.7999999993, 298164.702 4101442.7999999993, 298164.702 4101422.7999999993, 298144.7019999994 4101422.7999999993))",400.00000001164153,0.005,3.141592653589793
2504,NEON.PLA.D17.SOAP.04523,D17,SOAP,SOAP_004,31.0,,,,Ceanothus integerrimus Hook. & Arn.,species,,,,,,,,single shrub,Live,2.2,130.0,3.2,0.8,,,2.1,1.6,,ellipsoid or sphere,6.9,10.0,,,,,,,,,6542.531274522157,200.0,"POLYGON ((298144.7019999994 4101422.7999999993, 298144.7019999994 4101442.7999999993, 298164.702 4101442.7999999993, 298164.702 4101422.7999999993, 298144.7019999994 4101422.7999999993))",400.00000001164153,0.005,3.8013271108436504
2506,NEON.PLA.D17.SOAP.04525,D17,SOAP,SOAP_004,31.0,,,,Ceanothus integerrimus Hook. & Arn.,species,,,,,,,,single shrub,Live,1.2,130.0,1.0,,,,2.0,0.9,,cylinder,3.2,10.0,,,,,,,,,853.8529703764727,200.0,"POLYGON ((298144.7019999994 4101422.7999999993, 298144.7019999994 4101442.7999999993, 298164.702 4101442.7999999993, 298164.702 4101422.7999999993, 298144.7019999994 4101422.7999999993))",400.00000001164153,0.005,1.1309733552923256
2629,NEON.PLA.D17.SOAP.04660,D17,SOAP,SOAP_004,41.0,51.0,3.7,198.3,Quercus chrysolepis Liebm.,species,4101439.11155573,298163.499337913,0.77,37.0374851087816,-119.269386111124,1192.13,1.16,single bole tree,Live,42.5,130.0,14.0,,,,10.0,8.8,Mostly shaded,,,,,,,,,,,,1025.2988902876405,400.0,"POLYGON ((298144.7019999994 4101422.7999999993, 298144.7019999994 4101442.7999999993, 298164.702 4101442.7999999993, 298164.702 4101422.7999999993, 298144.7019999994 4101422.7999999993))",400.00000001164153,0.0025,1418.6254326366409
